gene_id	numb_iso	group	meanC1	meanC2	mean	varC1	varC2	var	DIE	DS	DIEDS	DE	DIEgroup	DSgroup	DIEDSgroup	DEgroup
ENSG00000235844	9	II	75.00625	116.96875	95.9875	6979.91645535714	2039.41198392857	4678.58031333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000235859	2	I	15.375	37.125	26.25	150.267857142857	142.125	262.6	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000235865	1	0	26.5775	48.93125	37.754375	368.931192857143	391.914698214286	488.312119583333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000235878	1	0	172.88875	191.14375	182.01625	47294.1954125	3242.8519125	23672.8207583333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000235884	4	I	27.10625	53.1775	40.141875	511.358398214286	572.851821428571	687.220789583333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000235897	3	I	29.07125	51.7375	40.404375	501.519726785714	442.315192857143	577.45866625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000235907	1	0	20.12375	49.38375	34.75375	108.8409125	79.3381125	316.122905	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000235931	3	I	15.4025	33.175	24.28875	359.498535714286	289.084828571429	386.902038333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000235935	1	0	10.3275	14.2725	12.3	74.8486785714286	14.7725071428571	45.97336	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000235944	6	II	6.99125	15.63625	11.31375	16.1340125	21.7037125	37.5872116666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000235952	1	0	61.74125	82.59875	72.17	7170.04435535714	4478.75624107143	5552.11636	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000235985	6	II	1.89	3.48875	2.689375	5.75988571428571	8.0036125	7.10456625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000235986	8	II	33.8075	42.9425	38.375	4042.21502142857	9947.91936428571	6550.98224	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000235989	3	I	17.16375	45.61875	31.39125	171.920226785714	181.791383928571	380.981958333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000235999	1	0	33.445	89.9025	61.67375	800.302028571428	762.382592857143	1579.239305	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236008	2	I	95.00125	258.885	176.943125	1980.60118392857	3042.31611428572	9506.13034291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236014	13	III	53.8025	59.5625	56.6825	3222.13856428571	3624.15730714286	3203.78543333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236017	4	I	88.565	147.77125	118.168125	7628.74225714286	4333.45524107143	6517.12684291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236029	8	II	8.6225	17.5325	13.0775	30.9737928571429	47.3690785714286	57.7301666666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236063	16	III	26.38875	81.08	53.734375	1165.03029821429	2107.14417142857	2324.65017291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236069	1	0	4.95625	13.405	9.180625	5.84314107142857	16.7041428571429	29.5570995833333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236078	1	0	27.43625	69.4275	48.431875	459.025341071429	310.421164285714	829.27905625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236083	1	0	8.375	9	8.6875	89.6964285714286	72	75.5625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236103	1	0	4	11.88875	7.944375	5.99168571428572	18.6154982142857	28.0786529166667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236107	1	0	9.41	14.2325	11.82125	87.4528	92.3467642857143	90.1081983333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236149	8	II	35.7875	104.46625	70.126875	3585.61622142857	2846.90254107143	4259.64760958333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236155	4	I	8.49625	20.1475	14.321875	41.3498553571429	159.402335714286	129.884789583333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236163	1	0	33.96125	66.90875	50.435	494.518126785714	329.704526785714	674.113973333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236177	9	II	92.76	137.42375	115.091875	8678.78648571428	3360.06516964286	6150.09092291667	FALSE	TRUE	FALSE	FALSE	0	0.1-0.4	0	0
ENSG00000236200	5	II	31.82375	68.93625	50.38	752.138969642857	153.539626785714	789.940053333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236213	1	0	5.905	9.74625	7.825625	22.3503714285714	86.2278267857143	54.60454625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236222	10	III	50.82625	54.83	52.828125	5878.76159821429	2390.06185714286	3863.05894958333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236233	2	I	42.645	39.7875	41.21625	4027.71331428571	179.905564285714	1965.73289166667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236236	7	II	40.8125	65.32	53.06625	2750.22319285714	3123.98605714286	2901.46233166667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236237	3	I	4.4575	7.155	5.80625	47.4808785714286	39.4218	42.494985	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236250	12	III	13.4125	22.67	18.04125	143.267792857143	138.739457142857	154.457065	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236255	3	I	6.0475	17.35	11.69875	15.4866214285714	75.9286285714286	76.726185	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236257	1	0	8.65875	20.87875	14.76875	48.2765267857143	32.5895839285714	77.558425	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236263	1	0	8.63625	13.27875	10.9575	95.9023982142857	13.2158982142857	56.6692866666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236269	1	0	8.19875	19.32375	13.76125	50.1164696428571	46.0830267857143	77.897265	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236271	17	III	51.47625	108.29	79.883125	2530.4389125	2174.8708	3056.55844958333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236280	1	0	7.49125	7.45375	7.4725	51.2904410714286	10.6413982142857	28.9019	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236282	1	0	228.55375	498.97375	363.76375	53329.9640839286	36896.7938553571	61606.3474116667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236287	10	III	124.6275	275.85125	200.239375	3487.38399285714	1789.64644107143	8560.91355291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236296	6	II	5.035	12.76875	8.901875	14.812	10.9469839285714	27.9704295833333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236338	1	0	111.0975	201.18625	156.141875	1026.36253571429	3753.38565535714	4394.81125625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236353	7	II	77.38625	122.38625	99.88625	7112.69879821429	37695.5983982143	21450.5386916667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236358	1	0	14.71125	13.395	14.053125	337.181298214286	84.4369142857143	197.217169583333	FALSE	FALSE	FALSE	TRUE	0	0	0	0.25
ENSG00000236370	1	0	84.35	131.15375	107.751875	7324.63097142857	1863.53614107143	4871.96892291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236393	2	I	34.3425	70.61	52.47625	831.050907142857	734.7044	1081.44089166667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236432	4	I	3.71875	5.67375	4.69625	8.44352678571429	2.56399821428571	6.15605166666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236447	1	0	12.705	26.03375	19.369375	159.880742857143	49.1901410714286	144.941232916667	FALSE	FALSE	FALSE	TRUE	0	0	0	0.25
ENSG00000236465	1	0	10.4775	20.10625	15.291875	102.013478571429	54.8656553571429	97.9336829166667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236498	1	0	15.24875	29.055	22.151875	50.9591839285714	42.7746285714286	94.57245625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236515	1	0	22.92125	58.01875	40.47	580.965898214286	750.556869642857	949.866493333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236516	1	0	37.095	41.69125	39.393125	2424.7756	543.970326785714	1391.04823625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236522	1	0	1.2175	2.255	1.73625	1.29302142857143	1.97185714285714	1.81065166666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236528	1	0	19.88875	24.61	22.249375	352.5230125	217.256057142857	271.840952916667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236532	3	I	21.6075	35.84	28.72375	262.294021428571	90.0030571428571	218.422385	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236557	1	0	21.02375	55.13125	38.0775	179.662969642857	665.667983928571	704.70686	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236564	1	0	9.81375	23.34	16.576875	70.9780267857143	94.8035142857143	126.153902916667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236618	1	0	9.5	20.875	15.1875	37.4285714285714	21.8392857142857	62.1625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236625	14	III	89.175	458.175	273.675	53618.8980285714	931595.063457143	496076.11536	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236684	1	0	22.02875	28.19625	25.1125	273.347583928571	191.598283928571	227.11822	FALSE	FALSE	FALSE	TRUE	0	0	0	0.5
ENSG00000236699	5	II	143.79875	521.47875	332.63875	6754.0698125	52207.4934125	65553.3114783333	TRUE	FALSE	FALSE	FALSE	0.2	0	0	0
ENSG00000236723	1	0	18.81	25.45125	22.130625	287.871657142857	57.0982982142857	172.747632916667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236725	1	0	14.82625	26.515	20.670625	190.318455357143	68.9350285714286	157.418792916667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236740	2	I	15.055	13.01375	14.034375	217.307314285714	69.8089410714286	135.09870625	FALSE	FALSE	TRUE	FALSE	0	0	2-0.8-0.3	0
ENSG00000236753	6	II	11.075	24.4525	17.76375	73.9658571428571	20.1468214285714	91.6412516666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236754	1	0	35.25625	39.205	37.230625	1488.3395125	310.330142857143	843.53720625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236756	2	I	26.15125	53.7425	39.946875	326.842526785714	125.160164285714	413.941809583333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236759	13	III	34.1175	113.4925	73.805	690.889364285714	8476.99262142857	5958.44909333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236766	1	0	1.2175	2.255	1.73625	1.29302142857143	1.97185714285714	1.81065166666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236782	5	II	26.47	34.2775	30.37375	884.530085714286	305.860164285714	571.770665	FALSE	FALSE	TRUE	FALSE	0	0	4-0.8-0.3	0
ENSG00000236810	2	I	35.705	88.13625	61.920625	641.785257142857	446.7323125	1241.05112625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236824	1	0	225.85	399.22875	312.539375	36272.4413428571	9731.81649821429	29484.7045795833	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236826	6	II	5.82625	16.2725	11.049375	26.7006553571429	31.2481357142857	56.1425395833333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236850	2	I	35.765	82.56875	59.166875	431.218542857143	389.328441071429	967.079529583333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236882	2	I	16.80625	28.68125	22.74375	246.410169642857	97.6999839285714	198.188905	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236883	1	0	12.27	12.3425	12.30625	86.5323428571429	35.73825	57.0610116666667	FALSE	FALSE	FALSE	TRUE	0	0	0	0.25
ENSG00000236895	7	II	6.9775	9.9525	8.465	48.2309357142857	57.6610785714286	51.77644	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236901	2	I	50.00875	109.8925	79.950625	1886.0884125	2044.08196428571	2790.36311291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236912	1	0	1.72375	5.3525	3.538125	1.87994107142857	5.85979285714286	7.12329625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236925	3	I	4.4575	7.155	5.80625	47.4808785714286	39.4218	42.494985	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236934	1	0	1.185	2.35375	1.769375	1.16631428571429	0.859626785714286	1.30969958333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236943	19	III	33.37875	86.23625	59.8075	1036.14484107143	438.801026785714	1433.35215333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000236988	1	0	10.925	25.30875	18.116875	174.029485714286	96.9212125	181.614929583333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237012	9	II	5.68625	12.47375	9.08	38.9858839285714	31.6723410714286	45.2592133333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237017	1	0	58.1025	87.285	72.69375	3634.10656428571	261.901171428571	2045.23515833333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237022	13	III	322.4125	679.6275	501.02	226873.727678571	1047603.78196429	628783.519493333	FALSE	TRUE	FALSE	FALSE	0	0.1-0.4	0	0
ENSG00000237033	1	0	4.375	9.125	6.75	6.26785714285714	19.8392857142857	18.2	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237036	4	I	9.775	7.7525	8.76375	153.359628571429	17.29265	80.7285316666667	TRUE	FALSE	FALSE	FALSE	0.333333333333333	0	0	0
ENSG00000237037	6	II	33.575	78.49125	56.033125	939.343885714286	491.977041071429	1205.94163625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237054	2	I	34.445	73.4075	53.92625	882.509314285714	368.281392857143	988.522705	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237094	7	II	246.605	431.15375	338.879375	59779.0001142857	15788.8155982143	44347.1782995833	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237095	14	III	29.26375	62.975	46.119375	987.8377125	2425.34471428571	1895.87136625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237100	9	II	5.68625	12.47375	9.08	38.9858839285714	31.6723410714286	45.2592133333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237112	13	III	22.6775	53.25375	37.965625	928.754735714286	2766.59742678571	1973.80622625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237125	36	III	10.02625	16.05875	13.0425	75.6815982142857	57.5440982142857	71.8762733333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237126	2	I	9.9325	15.85875	12.895625	60.8250214285714	67.0984696428571	69.0630795833333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237161	2	I	6.5975	12.82375	9.710625	47.2803642857143	49.6974553571429	55.59396625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237190	2	I	37.655	85.9375	61.79625	618.6786	208.959964285714	1007.88461166667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237212	1	0	17.49625	42.72	30.108125	146.315569642857	136.580057142857	301.681309583333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237223	1	0	9.46	12.3275	10.89375	133.423771428571	28.3111928571429	77.6689983333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237240	1	0	27.18125	33.88375	30.5325	693.401469642857	338.9869125	493.760846666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237278	1	0	5.235	14.375	9.805	2.65345714285714	9.69642857142857	28.0405066666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237289	17	III	36.11	127.32	81.715	1110.48422857143	9655.39	7242.54506666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237291	1	0	27.94875	39.00875	33.47875	1229.46355535714	372.733926785714	780.311785	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237296	8	II	21.93625	54.755	38.345625	597.361026785714	348.745457142857	728.735119583333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237333	18	III	17.67125	40.4525	29.061875	738.270783928572	4717.18976428571	2684.27768291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237335	7	II	15.6725	29.72375	22.698125	131.076564285714	115.925769642857	167.917789583333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237339	3	I	9.2775	14.78375	12.030625	66.7066214285714	42.0738553571429	58.8492329166667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237344	8	II	55.88	86.3075	71.09375	8482.31445714286	6042.24630714286	7025.01709166667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237347	1	0	17.24125	22.41875	19.83	361.153726785714	121.518726785714	232.395546666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237357	3	I	7.96375	28.14625	18.055	36.1016267857143	161.9683125	201.054853333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237403	6	II	16.56625	39.32875	27.9475	231.680598214286	774.528926785714	607.73282	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237405	16	III	4.035	10.16625	7.100625	18.0696	25.8277982142857	30.51004625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237411	1	0	86.6125	186.45375	136.533125	7236.24973571429	5398.76999821429	8554.54926291667	FALSE	FALSE	FALSE	TRUE	0	0	0	0.25
ENSG00000237414	1	0	10.05875	25.485	17.771875	18.5590982142857	40.3958285714286	90.9707495833333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237424	1	0	6.375	16.5	11.4375	44.5535714285714	62	77.0625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237426	1	0	15.04625	26.25125	20.64875	166.515398214286	95.1668982142857	155.598945	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237438	2	I	22.71875	63.62375	43.17125	783.895783928571	3888.65425535714	2626.71509166667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237440	1	0	75.63375	206.9775	141.305625	1692.83014107143	4764.46267857143	7613.71815958333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237441	14	III	93.01625	279.0125	186.014375	7435.54196964286	32273.7315357143	27756.22230625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237463	7	II	817.85875	2480.835	1649.346875	647945.382698214	757726.450114286	1393444.19079625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237470	2	I	2.6275	10.1525	6.39	5.48630714285714	34.0563928571429	33.5534266666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237508	18	III	83.82375	190.33125	137.0775	5734.60585535714	1729.65106964286	6508.34591333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237515	5	II	256.50375	518.7475	387.625625	22391.6907696429	7205.09730714286	32150.97694625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237517	7	II	22.20625	43.67125	32.93875	492.529398214286	602.4956125	633.877331666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237550	3	I	867.07375	1717.11125	1292.0925	403186.758655357	1501107.96189821	1081354.53663333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237580	1	0	7.07125	10.17625	8.62375	41.8418982142857	10.0815982142857	26.801905	FALSE	FALSE	FALSE	TRUE	0	0	0	0.25
ENSG00000237588	1	0	32.98125	100.9925	66.986875	811.6414125	881.695592857143	2023.69863625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237611	1	0	5.43625	22.70625	14.07125	9.98234107142857	64.2330839285714	114.167971666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237638	1	0	19.71875	43.0025	31.360625	263.319583928571	115.409792857143	321.309179583333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237649	4	I	318.5575	1204.86375	761.710625	55582.42345	233521.581483929	344392.207312917	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237683	4	I	233.04375	394.235	313.639375	122090.807798214	175812.720085714	145950.34476625	FALSE	FALSE	TRUE	FALSE	0	0	4-0.8-0.3	0
ENSG00000237697	1	0	4.25	7.125	5.6875	14.5	22.6964285714286	19.5625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237714	1	0	3.625	5.8675	4.74625	4.55357142857143	13.5175928571429	9.774225	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237727	6	II	3.1975	2.84125	3.019375	22.07285	3.6980125	12.06024625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237754	1	0	3.5	10.125	6.8125	2	13.5535714285714	18.9625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237765	22	III	36.245	84.98875	60.616875	231.2324	348.676555357143	904.211689583333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237796	1	0	12.28125	25.09625	18.68875	63.3882125	209.198541071429	171.000278333333	FALSE	FALSE	FALSE	TRUE	0	0	0	0.25
ENSG00000237799	1	0	17.02375	22.0175	19.520625	400.056941071429	70.6069071428571	226.293139583333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237807	1	0	94.745	101.47375	98.109375	7191.79034285714	8876.56839821429	7510.64103291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237825	14	III	87.27125	286.125	186.698125	5696.49955535714	31773.1078857143	28030.56717625	FALSE	TRUE	FALSE	FALSE	0	0.1-0.4	0	0
ENSG00000237836	2	I	29.90625	24.45875	27.1825	1760.25228392857	19.4552410714286	838.44358	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237883	3	I	5.2625	10.5	7.88125	11.1226785714286	14.2857142857143	19.1722916666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237889	23	III	144.93	471.6275	308.27875	20402.9981142857	57178.6736214286	64666.448545	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237900	1	0	7.825	14.10875	10.966875	59.0845142857143	14.6535267857143	44.94055625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237973	1	0	81.595	334.5325	208.06375	966.938942857143	30276.1083642857	31640.7231183333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000237984	3	I	7.1975	16.555	11.87625	13.2677928571429	60.2704857142857	57.667945	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000238005	5	II	2.6	3.415	3.0075	5.91602857142857	2.83977142857143	4.26316666666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000238009	4	I	40.5375	92.68625	66.611875	749.70085	384.665483928571	1254.56885625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000238017	1	0	1.72375	5.3525	3.538125	1.87994107142857	5.85979285714286	7.12329625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000238018	1	0	3.9	8.545	6.2225	8.36571428571429	7.86191428571429	13.3265	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000238035	4	I	304.86125	649.14875	477.005	103375.777783929	86597.3661553571	120263.169213333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000238039	1	0	13.67625	21.355	17.515625	75.5162553571429	165.071171428571	127.997652916667	FALSE	FALSE	FALSE	TRUE	0	0	0	0.25
ENSG00000238045	1	0	126.61	367.0625	246.83625	12025.2106285714	9580.03687857143	25500.4234383333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000238064	4	I	6.62	13.44375	10.031875	32.6292857142857	44.5258553571429	48.4226829166667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000238104	8	II	40.32125	92.69875	66.51	1029.59178392857	260.035526785714	1333.40008	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000238105	9	II	92.98125	229.925	161.453125	4198.02829821429	1719.03877142857	7762.25547625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000238114	3	I	4.4575	7.155	5.80625	47.4808785714286	39.4218	42.494985	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000238115	1	0	10.35625	14.74375	12.55	89.9059982142857	75.8848267857143	82.5024266666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000238121	9	II	10.8375	14.7325	12.785	39.5786214285714	15.4047357142857	29.7045066666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000238134	13	III	43.1775	157.08875	100.133125	3003.77436428571	39031.6154410714	23076.7213429167	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000238196	4	I	17.8175	14.565	16.19125	1680.72402142857	260.650428571429	908.795745	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000238203	7	II	1.9675	4.27875	3.123125	3.94127857142857	17.2126410714286	11.2963295833333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000238206	1	0	92.5025	147.8825	120.1925	7915.41996428571	607.664935714286	4795.29146	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000238208	1	0	35.03	101.20625	68.118125	61.7264285714286	765.493341071429	1553.84817625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000238227	5	II	113.11625	167.085	140.100625	13754.1587982143	8139.17388571429	10993.58884625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000238261	11	III	10.26625	18.765	14.515625	58.7600553571429	296.772971428571	185.176412916667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000238273	1	0	5	5.625	5.3125	47.7142857142857	9.69642857142857	26.8958333333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000238755	1	0	6.22	10.88	8.55	63.4918	34.7264	51.6259866666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000239208	1	0	2.73375	7.05125	4.8925	6.34462678571429	10.8964410714286	13.0167133333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000239218	2	I	9.81875	23.565	16.691875	38.5378696428571	126.585285714286	127.446642916667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000239235	2	I	66.43875	186.0725	126.255625	3191.45415535714	8269.25367857143	9164.92609291667	TRUE	FALSE	FALSE	FALSE	0.25	0	0	0
ENSG00000239254	1	0	12.36125	23.27125	17.81625	151.959441071429	85.8508982142857	142.718985	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000239264	6	II	647.77875	1407.42625	1027.6025	220895.4364125	52845.6587696429	281629.66422	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000239282	14	III	27.945	74.195	51.07	505.198371428571	756.226971428571	1159.08182666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
